,0
2024-05-22,1.2335340068993537
2024-05-23,1.226682018413701
2024-05-24,1.225628781626841
2024-05-28,1.235702131789206
2024-05-29,1.2288556925496028
2024-05-30,1.220555441914137
2024-05-31,1.2196018132207254
2024-06-03,1.2237844974604504
2024-06-04,1.213687705994058
2024-06-05,1.2211259214687464
2024-06-06,1.2289232737905058
2024-06-07,1.2192707865671852
2024-06-11,1.2153350294397527
2024-06-12,1.2232943779119856
2024-06-13,1.2162550991042402
2024-06-14,1.2146350157646244
2024-06-18,1.2207210160188398
2024-06-20,1.2280827863148878
2024-06-21,1.2169141179829783
2024-06-24,1.2181786059608068
2024-06-25,1.21406553367745
2024-06-26,1.2143946188791686
2024-06-27,1.2126800010223808
2024-06-28,1.2147731786149805
2024-07-01,1.2205345035323165
2024-07-02,1.2190929567669702
2024-07-03,1.231304168708042
2024-07-05,1.239223308777381
2024-07-08,1.2346810455958734
2024-07-09,1.2334128721772906
2024-07-10,1.2372296728401848
2024-07-11,1.241485034576382
2024-07-12,1.2449751428800118
2024-07-16,1.2429731935655814
2024-07-18,1.235886582959293
2024-07-19,1.22350449784577
2024-07-22,1.2245529105816344
2024-07-23,1.2196175621092455
2024-07-24,1.213599484231487
2024-07-25,1.20445391331148
2024-07-26,1.2091452258554216
2024-07-29,1.2072999255132717
2024-07-30,1.2090531619897715
2024-07-31,1.2219971510641272
2024-08-01,1.211461444210996
2024-08-02,1.1969217115396336
2024-08-05,1.1731058305107527
2024-08-06,1.1731058305107527
2024-08-07,1.1770389454273968
2024-08-08,1.1810817559435576
2024-08-09,1.1840564909146416
2024-08-13,1.1936775279307055
2024-08-14,1.1934101762482734
2024-08-16,1.2081366073045186
2024-08-19,1.2120985463595035
2024-08-20,1.214924442784424
2024-08-21,1.2168039408691171
2024-08-22,1.2155864944139134
2024-08-23,1.2231305776217518
2024-08-27,1.2286743809072966
2024-08-28,1.2248543946910058
2024-08-29,1.2279351071646079
2024-08-30,1.223400358875408
2024-09-03,1.209603492449305
2024-09-04,1.2035709568494464
2024-09-05,1.2066231223007815
2024-09-06,1.1958766603455238
2024-09-09,1.2011404487346986
2024-09-10,1.1950060247768168
2024-09-11,1.197927498758874
2024-09-12,1.2098605096174269
2024-09-13,1.2165381226206513
2024-09-18,1.2198375494564802
2024-09-19,1.2308734370358603
2024-09-20,1.2323760711494731
2024-09-24,1.2449272504568447
2024-09-25,1.2446828677461186
2024-09-26,1.2517535527603847
2024-09-27,1.2564890671335827
2024-09-30,1.2560761555755695
2024-10-08,1.2478239231955979
2024-10-09,1.243587555605881
2024-10-10,1.2475141265304694
2024-10-11,1.2516340336291762
2024-10-15,1.2427562090234203
2024-10-16,1.242494952893585
2024-10-17,1.240414989590719
2024-10-18,1.247545317920572
2024-10-21,1.2495585566400786
2024-10-22,1.249890105136113
2024-10-23,1.2421240870573005
2024-10-24,1.2404382000794165
2024-10-25,1.2428154842033352
2024-10-28,1.2410601740866685
2024-10-29,1.2419220707763692
2024-10-30,1.2405795208506838
2024-10-31,1.2333801660304458
2024-11-01,1.2345989946601539
2024-11-05,1.2441782020466068
2024-11-06,1.2398080927685127
2024-11-07,1.2430392032681097
2024-11-08,1.2382740115524091
2024-11-11,1.230078780345676
2024-11-12,1.2206004651128888
2024-11-13,1.2137191558605436
2024-11-14,1.2117636745364844
2024-11-18,1.212081600573846
2024-11-19,1.2153582486938825
2024-11-21,1.2154187650738817
2024-11-22,1.21918542478486
2024-11-25,1.2154189162399003
2024-11-26,1.211445860650692
2024-11-27,1.2142847405778732
2024-11-29,1.2218281894803764
2024-12-02,1.2240796965620564
2024-12-03,1.2311074106201314
2024-12-04,1.232644499597096
2024-12-05,1.232268529203632
2024-12-06,1.2344772976320164
2024-12-09,1.2390501554062967
2024-12-10,1.238614537640186
2024-12-11,1.2420513749820337
2024-12-12,1.2377986759874566
2024-12-13,1.2328375502945368
2024-12-16,1.2301464143556566
2024-12-17,1.2251050498714027
2024-12-18,1.2209154681335352
2024-12-19,1.2063713576018962
2024-12-20,1.206018758679986
2024-12-23,1.2093765100073925
2024-12-24,1.212484791654777
2024-12-27,1.2140801351816706
2024-12-30,1.209946494524655
2025-01-06,1.2130040531507358
2025-01-07,1.2186021266257823
2025-01-08,1.2172441476154061
2025-01-10,1.2146630974564074
2025-01-14,1.2130947460573163
2025-01-15,1.2232381938801942
2025-01-16,1.2291643535101653
2025-01-17,1.229273539243033
2025-01-21,1.2356021382154736
2025-01-22,1.2362570413829597
2025-01-23,1.237675573017299
2025-01-24,1.2388499857100401
2025-01-27,1.232314007923365
2025-02-05,1.2453634378049507
2025-02-06,1.250874589379978
2025-02-07,1.250781496271061
2025-02-10,1.2549015243593926
2025-02-12,1.2571550014057578
2025-02-13,1.260738437348112
2025-02-14,1.2609785570235281
2025-02-18,1.2669746243245383
2025-02-19,1.26276893432544
2025-02-20,1.2632857479123283
2025-02-21,1.2619639144609804
2025-02-25,1.2518705838222257
2025-02-27,1.2551529050002002
2025-02-28,1.2447941560749918
2025-03-03,1.250020461713325
2025-03-04,1.2479885168311715
2025-03-05,1.260508597985215
2025-03-06,1.2648810626514646
2025-03-07,1.2623990095221693
2025-03-10,1.2551180027717352
2025-03-11,1.2551026983426086
2025-03-12,1.2622693117295565
2025-03-13,1.2620041643622668
2025-03-17,1.2750461380182283
2025-03-18,1.2813177213325768
2025-03-19,1.2827248815756436
2025-03-21,1.275706192403678
2025-03-24,1.2769817583084895
